***	0	***
Sun:	9253.612438559469	-3479.0906210704534	0.01806319295825233	-0.00610573683470193
Earth:	1.4737217847313495E11	-2.7521739974729385E10	4945.3204566955565	29293.842973537445
Mars:	1.0693966391725966E11	-1.781256686715527E11	22183.127653198244	14256.53344909668
***	13	***
Sun:	10881.681973486879	-4021.6552732341743	0.01962105401116787	-0.006448471474056987
Earth:	1.477776563453182E11	-2.4986809527940277E10	4441.601459197998	29383.466435928345
Mars:	1.0885031300790987E11	-1.7688403655569687E11	22044.749613494874	14484.195897827149
***	14	***
Sun:	12644.619374316993	-4592.696166499416	0.021185047480385036	-0.0067649478594739776
Earth:	1.4813953547880835E11	-2.2444507369160587E10	3936.1183934020996	29464.497635574342
Mars:	1.1074889440108563E11	-1.756227940899025E11	21903.791191635133	14710.474199981689
***	15	***
Sun:	14542.935567880993	-5189.938971103173	0.02275473602288912	-0.007055037436653038
Earth:	1.4845766968621472E11	-1.989557757957754E10	3429.015259552002	29536.89747116089
Mars:	1.1263518578720432E11	-1.7434206235353763E11	21760.26715621948	14935.33399230957
***	16	***
Sun:	16577.103557526487	-5811.0985534439205	0.02432967914717665	-0.007318618669269199
Earth:	1.4873192526415775E11	-1.7340767518534946E10	2920.437042388916	29600.629159908294
Mars:	1.1450896615683998E11	-1.7304196538725583E11	21614.1928339386	15158.741090087891
***	17	***
Sun:	18747.558155452305	-6453.879586227584	0.025909433314391207	-0.007555577126313437
Earth:	1.489621810778786E11	-1.478082762206169E10	2410.529674682617	29655.65826406479
Mars:	1.1637001584931714E11	-1.717226301779395E11	21465.584116897582	15380.661478881835
***	18	***
Sun:	21054.695724044996	-7115.9771660672	0.027493552045325487	-0.007765805567996722
Earth:	1.49148328641583E11	-1.221651119897884E10	1899.440023803711	29701.95272043228
Mars:	1.1821811660108444E11	-1.703841866432745E11	21314.45745185852	15601.06133682251
***	19	***
Sun:	23498.873926168944	-7795.077438539719	0.029081586022584816	-0.007949204030978763
Earth:	1.4929027219706277E11	-9.648574224678186E9	1387.3158320617677	29739.48286571503
Mars:	1.2005305159388356E11	-1.6902676761440927E11	21160.829847488403	15819.907040863038
***	20	***
Sun:	26080.41148488408	-8488.858230481203	0.030673083202927956	-0.008105679912368942
Earth:	1.493879287878654E11	-7.077775132468054E9	874.3056915283203	29768.221465034483
Mars:	1.2187460550266048E11	-1.676505088182186E11	21004.718856811523	16037.165184173584
***	21	***
Sun:	28799.587952660375	-9194.989689535172	0.03226758892804355	-0.008235148052135629
Earth:	1.4944122833145453E11	-4.504874602735399E9	360.55900283813475	29788.14373652935
Mars:	1.2368256454297823E11	-1.6625554885917664E11	20846.142589950563	16252.80257080078
***	22	***
Sun:	31656.643490299994	-9911.134930703107	0.03386464603801869	-0.008337530814078491
Earth:	1.49450113687534E11	-1.930635349839074E9	-153.7740507507324	29799.227377898693
Mars:	1.2547671651869057E11	-1.648420291991161E11	20685.119697341917	16466.78624847412
***	23	***
Sun:	34651.77865606317	-10634.950689963753	0.035463794990864696	-0.0084127581669145
Earth:	1.4941454072352454E11	6.441780932419672E8	-668.54255859375	29801.452592220903
Mars:	1.27256850868881E11	-1.634100941364319E11	20521.66938079834	16679.083512268066
***	24	***
Sun:	37785.154204769366	-11364.08798468064	0.03706457398042403	-0.008460767762071554
Earth:	1.493344783756466E11	3.2187995924422636E9	-1183.594917602539	29794.802112419606
Mars:	1.290227587146683E11	-1.6195989078462436E11	20355.811373291017	16889.661903686523
***	25	***
Sun:	41056.89089764457	-12096.19278073041	0.03866651905922481	-0.0084815050106954
Earth:	1.4920990870786887E11	5.79246163225564E9	-1698.7788618469237	29779.26122587204
Mars:	1.3077423290566112E11	-1.6049156904970145E11	20187.56595161438	17098.489240112303
***	26	***
Sun:	44467.06932263271	-12828.90666625742	0.040269164262426785	-0.008474923158528326
Earth:	1.4904082696656528E11	8.364395537466639E9	-2213.9415084838865	29754.81779806137
Mars:	1.3251106806618063E11	-1.5900528160654764E11	20016.953917388917	17305.533612670897
***	27	***
Sun:	48015.72972559684	-13559.867531786926	0.04187204173722421	-0.008440983361624603
Earth:	1.4882724163210388E11	1.0933831696943258E10	-2728.929413909912	29721.462296438218
Mars:	1.342330606408384E11	-1.5750118387432346E11	19843.99660209656	17510.763403930665
***	28	***
Sun:	51702.8718526234	-14286.710256749382	0.04347468186893821	-0.008379654755253796
Earth:	1.485691744659625E11	1.3499999789373865E10	-3243.5885913085935	29679.187812337874
Mars:	1.3594000893980566E11	-1.559794339913939E11	19668.715858306885	17714.147292938233
***	29	***
Sun:	55528.45480391258	-15007.067401928587	0.045076613419259955	-0.00829091452514149
Earth:	1.4826666055513446E11	1.6062129011012823E10	-3757.76458404541	29627.99008403778
Mars:	1.376317131836986E11	-1.5444019278849164E11	19491.134052734375	17915.65427307129
***	30	***
Sun:	59492.39689914791	-15718.569908065727	0.04667736366060126	-0.008174747976145227
Earth:	1.4791974835119476E11	1.8619448305259277E10	-4271.30248413086	29567.86751766205
Mars:	1.3930797554785104E11	-1.5288362376153815E11	19311.274068603514	18115.25365585327
***	31	***
Sun:	63594.57555467006	-16418.84780005953	0.048276458509353685	-0.008031148596346611
Earth:	1.475284997071646E11	2.1171186594074062E10	-4784.046989440918	29498.82120782852
Mars:	1.409686002065399E11	-1.5130989304373557E11	19129.15928970337	18312.91509399414
***	32	***
Sun:	67834.82717252457	-17105.53089688909	0.049873422670862054	-0.007860118121661798
Earth:	1.4709298990972342E11	2.3716573011139202E10	-5295.84244796753	29420.85495824814
Mars:	1.4261339337607767E11	-1.497191693753266E11	18944.81359802246	18508.608576049806
***	33	***
Sun:	72212.94704191516	-17776.249526912623	0.05146777978086902	-0.007661666597814473
Earth:	1.466133077073774E11	2.6254837136716484E10	-5806.53290435791	29333.975299453734
Mars:	1.4424216335772516E11	-1.4811162407480658E11	18758.26137390137	18702.304437866213
***	34	***
Sun:	76728.68925322958	-18428.635248295348	0.053059052552926006	-0.0074358124377431525
Earth:	1.460895553349184E11	2.878520923425885E10	-6315.962140197754	29238.1915111351
Mars:	1.4585472058019803E11	-1.4648743100750818E11	18569.527481689453	18893.973391113283
***	35	***
Sun:	81381.7666245111	-19060.321574465564	0.05464676292263903	-0.007182582478817494
Earth:	1.4552184853289206E11	3.130692048836039E10	-6823.973750152588	29133.515634326934
Mars:	1.474508776414582E11	-1.4484676655350732E11	18378.637266998292	19083.58650314331
***	36	***
Sun:	86171.85064094725	-19668.94470440166	0.05623043220133695	-0.006902012037662644
Earth:	1.4491031656299664E11	3.381920324441616E10	-7330.411156005859	29019.962494106294
Mars:	1.4903044934957916E11	-1.431898095761176E11	18185.6165435791	19271.115237731934
***	37	***
Sun:	91098.57140735108	-20252.1442573405	0.05780958122595621	-0.006594144959672121
Earth:	1.4425510222036743E11	3.632129124965979E10	-7835.117673950195	28897.54971092224
Mars:	1.5059325276349835E11	-1.415167413872125E11	17990.49159942627	19456.531446990968
***	38	***
Sun:	96161.51761397312	-20807.564011905226	0.059383730516492504	-0.00625903366924831
Earth:	1.435563618402148E11	3.881241989531702E10	-8337.936564025878	28766.297716903686
Mars:	1.521391072332026E11	-1.3982774571332117E11	17793.289172058106	19639.80738128662
***	39	***
Sun:	101360.23651621149	-21332.852649248736	0.06095240043614467	-0.005896739213731053
Earth:	1.4281426530045132E11	4.129182646038844E10	-8838.711089019775	28626.229773139952
Mars:	1.5366783443806198E11	-1.3812300866066724E11	17594.03645690918	19820.915713806153
***	40	***
Sun:	106694.23392720438	-21825.664499984745	0.0625151113429456	-0.005507331307871937
Earth:	1.420289960199707E11	4.375875035642072E10	-9337.284551391602	28477.371978759766
Mars:	1.55179258427208E11	-1.3640271867855885E11	17392.761092224122	19999.82952545166
***	41	***
Sun:	112162.97422525792	-22283.660294837642	0.06407138376031071	-0.0050908883724514456
Earth:	1.4120075095220953E11	4.62124333733955E10	-9833.500347595214	28319.75328643799
Mars:	1.566732056557527E11	-1.3466706652356863E11	17189.491144256594	20176.52233001709
***	42	***
Sun:	117765.88037447372	-22704.507918366853	0.06562073853237962	-0.004647497571713757
Earth:	1.403297405744915E11	4.865211992657116E10	-10327.202045898437	28153.405509376527
Mars:	1.5814950502271228E11	-1.3291624522172693E11	16984.25511367798	20350.968082122803
***	43	***
Sun:	123502.33396021937	-23085.883165933403	0.06716269700002159	-0.004177254846199503
Earth:	1.394161888713667E11	5.107705730444245E10	-10818.233414154052	27978.36333843231
Mars:	1.596079879070255E11	-1.3115045003014737E11	16777.0819039917	20523.14117980957
***	44	***
Sun:	129371.67523900227	-23425.470503271525	0.06869678116359865	-0.003680264942904614
Earth:	1.3846033331511206E11	5.3486495917384224E10	-11306.438478851318	27794.664344482422
Mars:	1.6104848820386722E11	-1.2936987839827438E11	16568.000848693846	20693.01647796631
***	45	***
Sun:	135373.20320296884	-23720.96382855889	0.07022251385482377	-0.003156641442019463
Earth:	1.3746242484028207E11	5.587968954716541E10	-11791.661592407227	27602.34899093628
Mars:	1.6247084235904825E11	-1.275747299280866E11	16357.041663208009	20860.5692943573
***	46	***
Sun:	141506.17565879325	-23970.067236641295	0.07173941890039714	-0.002606506780557538
Earth:	1.364227278138395E11	5.825589559676344E10	-12273.747480697632	27401.460635681153
Mars:	1.638748894035122E11	-1.2576520633362646E11	16144.234476776122	21025.77542045593
***	47	***
Sun:	147769.80932170196	-24170.495785131345	0.07324702130979859	-0.002029992270963703
Earth:	1.3534151999974298E11	6.061437534116281E10	-12752.541306610108	27192.045542144777
Mars:	1.6526047098727292E11	-1.2394151140020146E11	15929.609754333496	21188.611118621826
***	48	***
Sun:	154163.27992500394	-24319.97626191765	0.07474484744278015	-0.0014272381183036487
Earth:	1.342190925195594E11	6.295439417829815E10	-13227.888715057374	26974.152881126403
Mars:	1.666274314092492E11	-1.22103850942731E11	15713.198376922608	21349.053149108888
***	49	***
Sun:	160685.72234419355	-24416.247954120066	0.07623242518850021	-7.983934312505881E-4
Earth:	1.3305574980778374E11	6.52752218805223E10	-13699.635898895263	26747.83473400116
Mars:	1.679756176520705E11	-1.2025243276294542E11	15495.031569976807	21507.078756408693
***	50	***
Sun:	167336.23073728432	-24457.06341779183	0.0777092841405829	-1.4361623343575047E-4
Earth:	1.3185180956140541E11	6.757613284615276E10	-14167.629668273927	26513.14609642029
Mars:	1.6930487941150925E11	-1.1838746660677243E11	15275.140916137696	21662.665691986083
***	51	***
Sun:	174113.85869961616	-24440.18924824077	0.07917495578949456	5.369265362605802E-4
Earth:	1.3060760268518504E11	6.985640635126042E10	-14631.717490539551	26270.1448777771
Mars:	1.706150691271636E11	-1.165091641208456E11	15053.558338317871	21815.79220794678
***	52	***
Sun:	181017.6194358008	-24363.4068505368	0.08062897369396524	0.0012430590193980605
Earth:	1.2932347323171439E11	7.211532680158403E10	-15091.747556228638	26018.891903305055
Mars:	1.7190604201087424E11	-1.146177388082007E11	14830.316087188721	21966.4370778656
***	53	***
Sun:	188046.48594541027	-24224.51320981799	0.08207087365008192	0.001974596445543284
Earth:	1.279997783363525E11	7.43521839839267E10	-15547.568842926026	25759.450899124146
Mars:	1.7317765607492316E11	-1.1271340598350134E11	14605.446730651856	22114.579592208862
***	54	***
Sun:	195199.39122598863	-24021.32166124955	0.08350019391873502	0.0027313451353620623
Earth:	1.2663688814647221E11	7.656627331733775E10	-15999.031174316406	25491.88851158142
Mars:	1.744297721589185E11	-1.1079638272830344E11	14378.983159027099	22260.19956413269
***	55	***
Sun:	202475.22849257398	-23751.662659081463	0.08491647536226082	0.0035131025152440997
Earth:	1.252351857459663E11	7.875689610479497E10	-16445.98527999878	25216.274288253786
Mars:	1.7566225395788193E11	-1.0886688784484245E11	14150.958558959961	22403.277344589234
***	56	***
Sun:	209872.85141115237	-23413.38454456765	0.08631926165995538	0.00431965713203681
Earth:	1.2379506707431035E11	8.092335978353255E10	-16888.28285583496	24932.68067062378
Mars:	1.768749680462236E11	-1.0692514181007555E11	13921.406402893066	22543.7938180542
***	57	***
Sun:	217391.07434992952	-23004.354312170417	0.08770809949186514	0.005150788675746298
Earth:	1.2231694084056577E11	8.306497817532402E10	-17325.77662033081	24641.182997055053
Mars:	1.7806778390271625E11	-1.0497136672900816E11	13690.360445404052	22681.730412445067
***	58	***
Sun:	225028.67264668658	-22522.458373843154	0.08908253871428315	0.00600626800191094
Earth:	1.2080122843219727E11	8.518107173571095E10	-17758.32038116455	24341.859482955933
Mars:	1.7924057393366028E11	-1.0300578628755615E11	13457.85469833374	22817.06910507202
***	59	***
Sun:	232784.38289165695	-21965.60332109301	0.09044213256318472	0.006885857161651074
Earth:	1.1924836381807254E11	8.727096780242986E10	-18185.76910583496	24034.791212921144
Mars:	1.8039321349586588E11	-1.0102862570483041E11	13223.923442382813	22949.79242637634
***	60	***
Sun:	240656.90322775685	-21331.71668424515	0.09178643783845473	0.007789309435847827
Earth:	1.1765879344572318E11	8.93340008429461E10	-18607.978968963624	23720.062134933472
Mars:	1.8152558091851797E11	-9.904011168555502E10	12988.601204986573	23079.883457336426
***	61	***
Sun:	248644.89366605005	-20618.747688412	0.09311501508374931	0.008716369375597423
Earth:	1.160329761348987E11	9.136951270132323E10	-19024.80741531372	23397.759044723512
Mars:	1.8263755752354794E11	-9.704047237169557E10	12751.922721710205	23207.325846176147
***	62	***
Sun:	256746.9764180444	-19824.66800615669	0.09442742878862191	0.009666772841083002
Earth:	1.143713829646123E11	9.337685284321722E10	-19436.11322731018	23067.97156600952
Mars:	1.8372902764440964E11	-9.502993729363155E10	12513.922977752685	23332.103805541992
***	63	***
Sun:	264961.7362455033	-18947.47250620442	0.09572324759385083	0.010640247052251653
Earth:	1.12674497154754E11	9.535537859997423E10	-19841.756589965822	22730.79214050293
Mars:	1.847998786462883E11	-9.300873732128767E10	12274.637160949707	23454.202111816405
***	64	***
Sun:	273287.72082562256	-17985.17999779069	0.09700204443914118	0.011636510639400513
Earth:	1.109428139422786E11	9.730445541102602E10	-20241.59915031433	22386.316004714965
Mars:	1.858500009432035E11	-9.097710461511568E10	12034.100650634766	23573.606116256713
***	65	***
Sun:	281723.44113170874	-16935.83397021953	0.09826339678169461	0.012655273704531282
Earth:	1.0917684045291913E11	9.922345706514844E10	-20635.50406845093	22034.641180496215
Mars:	1.8687928801429968E11	-8.893527257646619E10	11792.349023284913	23690.301742858886
***	66	***
Sun:	290267.37183193583	-15797.50332725351	0.09950688678130973	0.01369623787752971
Earth:	1.07377095566917E11	1.0111176593901169E11	-21023.336095046998	21675.86843574524
Mars:	1.8788763642006403E11	-8.688347579782265E10	11549.41802658081	23804.275488739015
***	67	***
Sun:	298917.95170395053	-14568.283116132025	0.10073210150934755	0.01475909638706071
Earth:	1.0554410977898836E11	1.0296877323474232E11	-21404.961630935668	21310.101282348634
Mars:	1.8887494581758603E11	-8.482195001309009E10	11305.34358154297	23915.514447250367
***	68	***
Sun:	307673.5840664106	-13246.295250388312	0.10193863309803419	0.015843534131399793
Earth:	1.0367842505362779E11	1.0479387921536234E11	-21780.248776779175	20937.445939178466
Mars:	1.898411189722261E11	-8.27509320463974E10	11060.161737213135	24024.00627456665
***	69	***
Sun:	316532.63722457143	-11829.68922630742	0.10312607894855319	0.01694922775417581
Earth:	1.0178059467527722E11	1.0658649343751183E11	-22149.067407073973	20558.01130882263
Mars:	1.9078606177200906E11	-8.067065976297678E10	10813.908707122802	24129.739217834474
***	70	***
Sun:	325493.4449359742	-10316.64283267278	0.10429404194175732	0.01807584572640735
Earth:	9.985118309220818E10	1.0834603498229515E11	-22511.28922668457	20171.90895301819
Mars:	1.9170968323865186E11	-7.858137201815172E10	10566.620821380615	24232.702109832764
***	71	***
Sun:	334554.3068884981	-8705.362853078414	0.1054421305807773	0.01922304843393249
Earth:	9.789076575582864E10	1.1007193268395685E11	-22866.78783355713	19779.253062515258
Mars:	1.9261189553852188E11	-7.648330860688005E10	10318.33453704834	24332.884367980958
***	72	***
Sun:	343713.48919634195	-6994.085760716553	0.10656995921017369	0.020390488265952626
Earth:	9.589992895485017E10	1.1176362535560805E11	-23215.438775253297	19380.160430374144
Mars:	1.9349261399189078E11	-7.437671021285957E10	10069.086406860351	24430.275997924804
***	73	***
Sun:	352969.2249123546	-5181.078405020273	0.10767714819172397	0.02157780971420834
Earth:	9.38792696440171E10	1.1342056201224202E11	-23557.119608917237	18974.75040687561
Mars:	1.943517570820818E11	-7.226181835783307E10	9818.913088989259	24524.867594528198
***	74	***
Sun:	362319.71455513535	-3264.6386897723823	0.10876332407118752	0.022784649472023376
Earth:	9.18293952675841E10	1.1504220209109608E11	-23891.709969940184	18563.144882965087
Mars:	1.9518924646222934E11	-7.013887535075621E10	9567.851306610108	24616.650339736938
***	75	***
Sun:	371763.1266517084	-1243.0962422421646	0.10982811977126403	0.0240106365414772
Earth:	8.975092357759816E10	1.1662801566872098E11	-24219.0916204834	18145.4682396698
Mars:	1.9600500696243106E11	-6.800812423695175E10	9315.937865753174	24705.61600467682
***	76	***
Sun:	381297.59829692094	885.1869269998308	0.1108711747894995	0.025255392343673293
Earth:	8.764448244751765E10	1.1817748367538582E11	-24539.148512420656	17721.847325286864
Mars:	1.9679896659490436E11	-6.5869808747268326E10	9063.209625549316	24791.75694732666
***	77	***
Sun:	390921.2357285189	3121.815774083442	0.11189213535457383	0.026518530834784997
Earth:	8.551070968043858E10	1.196900981059447E11	-24851.76684562683	17292.411407165528
Mars:	1.9757105655902737E11	-6.372417324731846E10	8809.703496704102	24875.066115493773
***	78	***
Sun:	400632.1149156147	5468.361582062245	0.11289065459830454	0.02779965862670906
Earth:	8.335025281223137E10	1.2116536222754109E11	-25156.835127868653	16857.292131500246
Mars:	1.983212112445035E11	-6.1571462686561584E10	8555.456422119141	24955.537044487
***	79	***
Sun:	410428.28216466436	7926.3613317520485	0.11386639275180642	0.029098375112394024
Earth:	8.116376891007915E10	1.2260279078297977E11	-25454.24422454834	16416.623485946657
Mars:	1.990493682344683E11	-5.941192254758559E10	8300.505374145509	25033.163856925963
***	80	***
Sun:	420307.7547388109	10497.317083606358	0.11481901730207028	0.030414272595553484
Earth:	7.895192436598683E10	1.2400191019154182E11	-25743.88741874695	15970.541758804322
Mars:	1.997554683064447E11	-5.724579879558435E10	8044.887324371338	25107.94125591278
***	81	***
Sun:	430268.5214914941	13182.695371068665	0.11574820315261604	0.031746936427089166
Earth:	7.671539468569165E10	1.2536225874564906E11	-26025.660468292237	15519.185486831666
Mars:	2.004394554328247E11	-5.507333782797662E10	7788.639255676269	25179.864533081054
***	82	***
Sun:	440308.5435167905	15983.926605822546	0.11665363280306337	0.03309594514373202
Earth:	7.445486427222289E10	1.2668338680323378E11	-26299.461658172608	15062.695415344238
Mars:	2.0110127678107846E11	-5.289478642380745E10	7531.798140258789	25248.929560127257
***	83	***
Sun:	450425.7548111322	18902.40449525809	0.11753499651997118	0.03446087061201979
Earth:	7.217102620612668E10	1.2796485697597057E11	-26565.191845321657	14601.214441680908
Mars:	2.0174088271208447E11	-5.0710391693706345E10	7274.400929718017	25315.132788848878
***	84	***
Sun:	460618.062951538	21939.48547259555	0.11839199249778176	0.03584127817786793
Earth:	6.986458201925925E10	1.2920624431410136E11	-26822.75453338623	14134.887579956056
Mars:	2.023582267776859E11	-4.852040102983625E10	7016.484533691406	25378.471248435973
***	85	***
Sun:	470883.34978740546	25096.488140109217	0.11922432698658668	0.03723672681961034
Earth:	6.753624146573976E10	1.3040713648601138E11	-27072.055897598268	13663.86189239502
Mars:	2.0295326571762836E11	-4.632506205611343E10	6758.085836029053	25438.94254325867
***	86	***
Sun:	481219.4721430316	28374.692725858913	0.12003171445801854	0.0386467693078157
Earth:	6.518672228788549E10	1.315671339539776E11	-27313.004850921632	13188.286455078125
Mars:	2.0352595945527396E11	-4.412462257861915E10	6499.241638946533	25496.54485004425
***	87	***
Sun:	491624.2625358726	31775.3405541952	0.1208138777987915	0.040070952365185805
Earth:	6.281674997770358E10	1.3268585014509982E11	-27545.513090667726	12708.312293090821
Mars:	2.0407627109149933E11	-4.191933053634361E10	6239.988704071045	25551.2769140625
***	88	***
Sun:	502095.5299084881	35299.633530500374	0.12157054839277408	0.04150881683355692
Earth:	6.042705753429169E10	1.337629116176633E11	-27769.49514514923	12224.092327346802
Mars:	2.0460416690003952E11	-3.97094339521074E10	5980.363703155517	25603.13804737091
***	89	***
Sun:	512631.0603698564	38948.73364041121	0.12230146632005927	0.042959897847104
Earth:	5.801838521733166E10	1.3479795822227109E11	-27984.868420982362	11735.78132019043
Mars:	2.0510961631951678E11	-3.7495180883834724E10	5720.403233032226	25652.128123779297
***	90	***
Sun:	523228.6179523684	42723.762464326814	0.12300638046523091	0.04442372500358033
Earth:	5.559148029614594E10	1.3579064325877061E11	-28191.553248672484	11243.535816497802
Mars:	2.0559259194619443E11	-3.5276819376103775E10	5460.143783416748	25698.2475762558
***	91	***
Sun:	533885.9453787582	46625.800706575385	0.12368504867015873	0.045899822546525686
Earth:	5.3147096795424675E10	1.3674063362741968E11	-28389.472925376893	10747.514083023072
Mars:	2.0605306952461154E11	-3.3054597412008938E10	5199.6217431640625	25741.497392807007
***	92	***
Sun:	544600.7648419958	50655.887740987826	0.1243372378591448	0.0473877095496573
Earth:	5.06859952369236E10	1.376476099748663E11	-28578.553758506776	10247.87604385376
Mars:	2.064910279380308E11	-3.0828762865467766E10	4938.8733740234375	25781.87911085129
***	93	***
Sun:	555370.7787940067	54815.02117207773	0.1249627241503913	0.048886900098441405
Earth:	4.820894237737014E10	1.3851126683535208E11	-28758.725112571716	9744.783229064942
Mars:	2.0690644919790616E11	-2.8599563453839916E10	4677.934824981689	25819.394815273285
***	94	***
Sun:	566193.6707486268	59104.15641237566	0.12556129303353372	0.050396903485780055
Earth:	4.571671094286174E10	1.3933131276650336E11	-28929.919442634582	9238.398712921142
Mars:	2.0729931843230646E11	-2.636724669093968E10	4416.842094268799	25854.047130680083
***	95	***
Sun:	577067.1060923734	63524.20627668354	0.12613273941155057	0.051917224402350255
Earth:	4.3210079360134315E10	1.4010747047961432E11	-29092.07233440399	8728.887035369873
Mars:	2.0766962387387747E11	-2.413205984044626E10	4155.631041259766	25885.839220485686
***	96	***
Sun:	587988.7329057127	68076.0405931001	0.1266768677724758	0.05344736313985777
Earth:	4.0689831484231804E10	1.4083947696328027E11	-29245.12254421234	8216.414141998292
Mars:	2.0801735684633972E11	-2.1894249869726093E10	3894.3373638916014	25914.774778270723
***	97	***
Sun:	598956.1827972792	72760.4858315058	0.12719349231454544	0.054986815787488014
Earth:	3.815675632305431E10	1.4152708360307706E11	-29389.01203414917	7701.147329711914
Mars:	2.083425117510081E11	-1.965406340415095E10	3632.9965994262693	25940.85802476883
***	98	***
Sun:	609967.0717433401	77578.32474945074	0.12768243699683807	0.056535074436760625
Earth:	3.5611647759200165E10	1.421700562944062E11	-29523.686002960207	7183.255165405273
Mars:	2.086450860514001E11	-1.741174668187926E10	3371.6440989685057	25964.093701457976
***	99	***
Sun:	621019.0009382045	82530.29605557307	0.12814353567548095	0.0580916273931507
Earth:	3.3055304268602634E10	1.4276817554940152E11	-29649.092920837404	6662.907414855957
Mars:	2.0892508025861798E11	-1.5167545508950382E10	3110.3150482177734	25984.487065906524
***	100	***
Sun:	632109.5576524213	87617.09409157325	0.1285766321606934	0.059655959383308074
Earth:	3.048852863651307E10	1.4332123659818433E11	-29765.18456172943	6140.274994354248
Mars:	2.0918249791449963E11	-1.2921705215097855E10	2849.0444216918945	26002.04388466835
***	101	***
Sun:	643236.3160985464	92839.36853229241	0.1289815803890815	0.061227551764677625
Earth:	2.7912127670917435E10	1.4382904948365186E11	-29871.916030311586	5615.5298681640625
Mars:	2.094173455743631E11	-1.0674470609970745E10	2587.8669993591307	26016.770428218842
***	102	***
Sun:	654396.838307174	98197.72410413515	0.12935824439802673	0.06280588275374611
Earth:	2.5326911913512455E10	1.442914391510824E11	-29969.24579053879	5088.845008850098
Mars:	2.0962963278969144E11	-8.42608593982593E9	2326.8173567199706	26028.673465061187
***	103	***
Sun:	665588.6750047117	103692.72032276129	0.1297064984892495	0.06439042762962345
Earth:	2.2733695348261513E10	1.4470824553051273E11	-30057.135691928863	4560.394310913086
Mars:	2.0981937208943396E11	-6.176794844823984E9	2065.9298414611817	26037.760254821776
***	104	***
Sun:	676809.366503964	109324.87124914966	0.13002622728585267	0.06598065896869229
Earth:	2.0133295107974457E10	1.4507932361412787E11	-30135.550991363525	4030.3525143432616
Mars:	2.0998657896079956E11	-3.9268403168159175E9	1805.2385768127442	26044.038542611597
***	105	***
